Matrix Size,Time Taken (s)
1024,0.04912574705667794
1024,0.021175500005483627
1024,0.020983598078601062
1024,0.035518405959010124
1024,0.03553666500374675
1024,0.02335320005659014
1024,0.01111540209967643
1024,0.006436655996367335
1024,0.005424101022072136
1024,0.004495745990425348
