Matrix Size,Run,Time Taken (s)
512,0,0.228722498
512,1,0.228662183
512,2,0.224579482
512,3,0.222637273
512,4,0.221877327
512,5,0.221503249
512,6,0.223852080
512,7,0.224912842
512,8,0.223727150
512,9,0.220864286
