Matrix Size,Run,Time Taken (s)
2048,0,89.102819904
2048,1,78.175383750
2048,2,101.903127481
2048,3,94.722221227
2048,4,101.388437714
2048,5,100.710357001
2048,6,102.572620243
2048,7,97.551167244
2048,8,103.442808294
2048,9,101.917586580
