Matrix Size,Run,Time Taken (s)
32,0,0.000044304
32,1,0.000042664
32,2,0.000047997
32,3,0.000043120
32,4,0.000046669
32,5,0.000046678
32,6,0.000046619
32,7,0.000046623
32,8,0.000046727
32,9,0.000046586
