Matrix Size,Run,Time Taken (s)
128,0,0.003108147
128,1,0.003278789
128,2,0.003047199
128,3,0.003136730
128,4,0.003240763
128,5,0.003180443
128,6,0.003236188
128,7,0.003017283
128,8,0.003001005
128,9,0.003214348
