Matrix Size,Run,Time Taken (s)
2,0,0.000000143
2,1,0.000000033
2,2,0.000000025
2,3,0.000000025
2,4,0.000000025
2,5,0.000000025
2,6,0.000000025
2,7,0.000000024
2,8,0.000000024
2,9,0.000000037
