Matrix Size,Run,Time Taken (s)
16,0,0.000005693
16,1,0.000005649
16,2,0.000005643
16,3,0.000005654
16,4,0.000005656
16,5,0.000005641
16,6,0.000005595
16,7,0.000005619
16,8,0.000005639
16,9,0.000005658
