Matrix Size,Run,Time Taken (s)
64,0,0.000053754
64,1,0.000053446
64,2,0.000053394
64,3,0.000053462
64,4,0.000053508
64,5,0.000053666
64,6,0.000053617
64,7,0.000053578
64,8,0.000053660
64,9,0.000053623
