Matrix Size,Run,Time Taken (s)
8,0,0.000000270
8,1,0.000000193
8,2,0.000000158
8,3,0.000000179
8,4,0.000000177
8,5,0.000000152
8,6,0.000000157
8,7,0.000000190
8,8,0.000000178
8,9,0.000000188
