Matrix Size,Run,Time Taken (s)
512,0,0.123143082
512,1,0.146639807
512,2,0.127653669
512,3,0.117787838
512,4,0.119612991
512,5,0.129832590
512,6,0.135370080
512,7,0.120540837
512,8,0.120027975
512,9,0.130577346
