Matrix Size,Run,Time Taken (s)
4,0,0.000000124
4,1,0.000000057
4,2,0.000000028
4,3,0.000000029
4,4,0.000000028
4,5,0.000000030
4,6,0.000000028
4,7,0.000000028
4,8,0.000000034
4,9,0.000000030
