Matrix Size,Time Taken (s)
256,0.0015683190431445837
256,0.00016354199033230543
256,0.0002829380100592971
256,0.00015137100126594305
256,0.00015110895037651062
256,0.00014575303066521883
256,0.00014569296035915613
256,0.0001439859624952078
256,0.00014563999138772488
256,0.00014195404946804047
