Matrix Size,Run,Time Taken (s)
8,0,0.000000303
8,1,0.000000215
8,2,0.000000209
8,3,0.000000199
8,4,0.000000163
8,5,0.000000189
8,6,0.000000163
8,7,0.000000173
8,8,0.000000198
8,9,0.000000190
