Matrix Size,Run,Time Taken (s)
4,0,0.000000136
4,1,0.000000049
4,2,0.000000032
4,3,0.000000031
4,4,0.000000031
4,5,0.000000031
4,6,0.000000030
4,7,0.000000031
4,8,0.000000031
4,9,0.000000031
