Matrix Size,Run,Time Taken (s)
2048,0,92.761259658
2048,1,83.712004990
2048,2,85.363195317
2048,3,74.850639662
2048,4,95.608340495
2048,5,85.695684151
2048,6,78.424559209
2048,7,77.582302493
2048,8,93.475980117
2048,9,90.764629867
