Matrix Size,Run,Time Taken (s)
16,0,0.000001080
16,1,0.000000981
16,2,0.000000971
16,3,0.000000943
16,4,0.000000950
16,5,0.000000945
16,6,0.000000943
16,7,0.000000936
16,8,0.000000936
16,9,0.000000942
