Matrix Size,Run,Time Taken (s)
4,0,0.000000136
4,1,0.000000053
4,2,0.000000035
4,3,0.000000037
4,4,0.000000037
4,5,0.000000037
4,6,0.000000039
4,7,0.000000040
4,8,0.000000038
4,9,0.000000042
