Matrix Size,Run,Time Taken (s)
64,0,0.000059155
64,1,0.000090543
64,2,0.000095948
64,3,0.000101306
64,4,0.000090922
64,5,0.000096006
64,6,0.000096012
64,7,0.000096002
64,8,0.000096007
64,9,0.000096003
