Matrix Size,Run,Time Taken (s)
1024,0,2.113658018
1024,1,2.156312437
1024,2,2.103098257
1024,3,2.194001871
1024,4,2.080386397
1024,5,2.094945155
1024,6,2.196330339
1024,7,2.118998163
1024,8,2.267730344
1024,9,2.240415339
