Matrix Size,Run,Time Taken (s)
32,0,0.000012484
32,1,0.000015777
32,2,0.000012321
32,3,0.000012325
32,4,0.000012320
32,5,0.000015782
32,6,0.000015751
32,7,0.000012294
32,8,0.000012283
32,9,0.000012335
