Matrix Size,Run,Time Taken (s)
512,0,0.157389906
512,1,0.170828731
512,2,0.143671424
512,3,0.175958698
512,4,0.148819332
512,5,0.117748351
512,6,0.142357245
512,7,0.147171096
512,8,0.138419101
512,9,0.153043457
