Matrix Size,Run,Time Taken (s)
16,0,0.000001298
16,1,0.000001120
16,2,0.000001172
16,3,0.000001180
16,4,0.000001089
16,5,0.000001121
16,6,0.000001117
16,7,0.000001119
16,8,0.000001116
16,9,0.000001119
