Matrix Size,Run,Time Taken (s)
2048,0,69.463332450
2048,1,81.724516753
2048,2,95.584537050
2048,3,95.065822128
2048,4,96.011325292
2048,5,95.427131010
2048,6,77.611084150
2048,7,94.452486462
2048,8,81.933177942
2048,9,89.754469920
